"";"Nombre.buscado";"Nombre.trivago";"Codigo";"Precio.mb";"Hotel.mb";"link";"Bloque.1";"Bloque.2";"Wifi.lobby";"Wifi.habitacion";"Piscina";"Spa";"Parqueadero";"Mascotas";"Aire.acondicionado";"Restaurante";"Bar";"Gimnasio";"Estrellas";"Puntaje";"Opinion.cualitativa";"cantidad.opiniones";"Latitud";"Longitud"
"30";"VIAGGIO  COUNTRY";"Viaggio Country";"2305094";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2305094%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"3";"8.4";"Muy bueno";"211";"4.685238";"-74.051125"
"31";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"32";"VIAGGIO 6.1.7";"NULL";"2085292";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2085292%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com class classicon-ic icon-center icon-rtl icon-ctasvg xmlnshttp:www.w3.org2000svg focusablefalse tabindex-1 width24 height24 viewBox0 0 24 24path fillnone stroke#37454D stroke-linecapround stroke-miterlimit10 stroke-width2 dM9.5 7l5 5m-5 5l5-5 classsvg-color--primarypathsvg 626 =NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"Muy bueno";"211";"4.685238";"-74.051125"
"33";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"34";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"35";"VIAGGIO TELEPORT";"Viaggio Teleport";"3142570";"$217.570";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=3142570%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 626 =190.027 , Booking.com 626 = 190.027 , Booking.com 626 = 190.027 , Booking.com 626 = 190.027 , Booking.com 626 = 190.027 , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$190.027
/noche
Mostrar 2 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Estudio
CancelaciÛn gratuita
Desayuno gratis
$186.232
/noche
Mostrar 8 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Estudio (cama matrimonial)
CancelaciÛn gratuita
Desayuno gratis
$217.570
/noche
Mostrar 9 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"False";"True";"False";"True";"False";"True";"NULL";"8.7";"Excelente";"234";"4.717855";"-74.032677"
"36";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"37";"VIAGGIO URBANO";"Viaggio Urbano";"1630953";"$225.585";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1630953%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"Estudio - °Reserva ahora y paga despuÈs! - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$197.104
/noche
Mostrar 1 oferta m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Estudio (cama individual)
CancelaciÛn gratuita
Desayuno no incluido
$225.585
/noche
Mostrar 11 ofertas m·s (incl. CancelaciÛn gratuita, Paga en el hotel)
Estudio, 1 cama individual
CancelaciÛn gratuita
Desayuno no incluido
$193.139
/noche
Mostrar 8 ofertas m·s (incl. CancelaciÛn gratuita, Paga en el hotel)";"True";"True";"False";"False";"True";"False";"False";"True";"False";"False";"NULL";"8.3";"Muy bueno";"347";"4.629306";"-74.063629"
"38";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"39";"BOGOTA REGENCY HOTEL";"Hotel Regency Suites";"477721";"$181.628";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=477721%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Booking.com 626 =169.221 , Booking.com 626 = 169.221 , Booking.com 626 = 169.221 , Booking.com 626 = 169.221 , Booking.com 626 = 169.221 , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$169.221
/noche
Mostrar 6 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$165.810
/noche
Mostrar 9 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$181.628
/noche
Mostrar 33 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"True";"False";"False";"False";"True";"False";"False";"4";"8.0";"Muy bueno";"260";"4.630911";"-74.094498"
"40";"HOTEL HABITEL";"Hotel Habitel";"924521";"$242.469";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=924521%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Hoteles.com 626 =207.635 , Booking.com 452_CO = 222.004 , Hoteles.com 452_CO = 207.635 , Hoteles.com 452_CO = 207.635 , Hoteles.com 626 = 207.635 , ";"HabitaciÛn Doble Executive - °Reserva ahora y paga despuÈs! - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
CancelaciÛn gratuita
Desayuno gratis
Paga en el hotel
$222.004
/noche
Mostrar 14 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$242.469
/noche
Mostrar 11 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$207.635
/noche
Mostrar 13 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"True";"False";"False";"True";"True";"True";"5";"8.5";"Excelente";"2027";"4.688661";"-74.130852"
"41";"HOTEL COLOMBIANS SUITE";"Colombian's Suite International";"2628681";"$124.283";"ZenHotels.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2628681%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno gratis
$181.969
/noche
Mostrar 5 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
TWIN STANDARD
CancelaciÛn gratuita
Desayuno gratis
$3.603.861
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
HabitaciÛn Doble Est·ndar
Desayuno gratis
$124.283
/noche
Mostrar 10 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"True";"True";"False";"True";"True";"False";"3";"8.3";"Muy bueno";"240";"4.632199";"-74.093658"
"42";"Tequendama Suites and Hotel";"Tequendama Suites and Hotel";"348131";"$215.864";"Agoda";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=348131%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Agoda 626 =192.329 , Booking.com 452_CO = 194.717 , Hoteles.com 395 = 190.837 , Agoda 395 = 202.434 , Agoda 395 = 192.329 , ";"Standard Suite
Desayuno gratis
$192.329
/noche
Mostrar 21 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
Suite est·ndar, 1 cama matrimonial o 2 camas individuales, vistas a la ciudad (Business Suite)
CancelaciÛn gratuita
Desayuno no incluido
$190.837
/noche
Mostrar 14 ofertas m·s (incl. CancelaciÛn gratuita, Paga en el hotel)
Suite Est·ndar - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$194.717
/noche
Mostrar 11 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)";"True";"True";"False";"True";"True";"True";"False";"True";"False";"True";"5";"8.2";"Muy bueno";"366";"4.565298";"-74.10392"
"43";"HOTEL  TEQUENDAMA";"Tequendama Bogota";"103346";"$213.519";"Agoda";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=103346%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"False";"False";"False";"False";"False";"False";"True";"True";"True";"False";"5";"7.6";"Bueno";"387";"4.565093";"-74.104561"
"44";"SUITES REAL 97";"Suites Real 97";"2145310";"$149.139";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=2145310%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"3";"8.6";"Excelente";"1341";"4.565093";"-74.104561"
"45";"SUITES REAL 85";"Suites Real 85";"1050806";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1050806%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"8.2";"Muy bueno";"967";"4.565093";"-74.104561"
"46";"NA";"NULL";"NA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NA";"NA";"NA";"NA"
"47";"COSMOS 100";"Cosmos 100";"103352";"$216.077";"lol.travel";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=103352%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"lol.travel 626 =216.077 , Booking.com 452_CO = 230.232 , Hoteles.com 452_CO = 225.628 , Hoteles.com 1662 = 225.628 , lol.travel 1662 = 216.077 , ";"Ir a la web de reservas para m·s detalles.
Desayuno gratis
$216.077
/noche
Mostrar 15 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis)
HabitaciÛn Doble Est·ndar - 1 o 2 camas - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$230.232
/noche
Mostrar 14 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn doble est·ndar
CancelaciÛn gratuita
Desayuno gratis
$225.628
/noche
Mostrar 12 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"True";"True";"True";"False";"False";"True";"True";"True";"5";"8.2";"Muy bueno";"1151";"4.685834";"-74.054161"
"48";"HOTEL DOUBLETREE BY HILTON BOGOTA CALLE 100";"Doubletree By Hilton Bogota - Calle 100";"4727316";"$365.600";"Prestigia";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=4727316%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Prestigia 626 =335.201 , Booking.com 395 = 369.779 , Agoda 395 = 365.217 , Agoda 227 = 416.678 , Prestigia 227 = 335.201 , ";"Ir a la web de reservas para m·s detalles.
Desayuno gratis
$335.201
/noche
Mostrar 10 ofertas m·s (incl. Desayuno gratis)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Paga en el hotel
Desayuno no incluido
$369.779
/noche
Mostrar 41 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Queen Room
CancelaciÛn gratuita
Paga en el hotel
Desayuno no incluido
$365.217
/noche
Mostrar 43 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"True";"True";"True";"True";"True";"True";"True";"True";"NULL";"8.6";"Excelente";"56";"4.68612";"-74.054588"
"49";"TRAVELETS APARTAMENTOS Y SUITES";"Travelers Apartamentos Y Suites Condominioplenitud";"4145034";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=4145034%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"3";"/";"PuntuaciÛn no disponible";"PuntuaciÛn";"4.68612";"-74.054588"
"50";"NH COLLECTION ROYAL WTC BOGOTA";"NH Collection Bogot· WTC Royal";"103343";"$295.763";"NH Collection";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=103343%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NH Collection 1110 =265.748 , NH Collection 1110 = 265.748 , NH Collection 1110 = 326.418 , NH Collection 1110 = 432.282 , NH Collection 1110 = 371.655 , ";"Ir a la web de reservas para m·s detalles. - P·gina del hotel
Desayuno no incluido
$265.748
/noche
Mostrar 55 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn Doble Superior - 1 o 2 camas - ConexiÛn WiFi gratuita
Desayuno no incluido
$295.294
/noche
Mostrar 25 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
Desayuno no incluido
$280.073
/noche
Mostrar 9 ofertas m·s";"True";"True";"False";"True";"True";"False";"True";"True";"True";"True";"5";"8.2";"Muy bueno";"410";"4.68039";"-74.040428"
"51";"HOTEL MARIA ISABEL BOGOTA";"Hotel Maria Isabel Bogot·";"999861";"NULL";"NULL";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=999861%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"NA=NA , = , ";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"3";"6.6";"(";"81";"4.68039";"-74.040428"
"52";"HOTEL CAVIAR";"Hotel Caviar";"1375710";"$138.992";"Booking.com";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1375710%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Hoteles.com 1756 =137.159 , ZenHotels.com 452_CO = 160.225 , Hoteles.com 626 = 137.159 , Booking.com 1756 = 138.992 , ZenHotels.com 626 = 194.589 , ";"HabitaciÛn Doble Est·ndar - 1 o 2 camas - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$138.992
/noche
Mostrar 2 ofertas m·s (incl. Desayuno gratis)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno no incluido
$160.225
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita)
HabitaciÛn Doble
CancelaciÛn gratuita
Desayuno no incluido
$137.159
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita)";"True";"True";"False";"False";"True";"False";"False";"True";"True";"False";"4";"7.2";"(";"47";"4.723473";"-74.046333"
"53";"ESTELAR APARTAMENTOS BOGOTA";"Estelar Apartamentos Bogot·";"384626";"$201.453";"lol.travel";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=384626%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"lol.travel 626 =201.453 , Booking.com 452_CO = 233.728 , Hoteles.com 452_CO = 269.500 , Hoteles.com 1662 = 269.500 , lol.travel 1662 = 201.453 , ";"Ir a la web de reservas para m·s detalles.
Desayuno gratis
$201.453
/noche
Mostrar 7 ofertas m·s (incl. Desayuno gratis)
Apartamento Junior - Desayuno incluido en el precio
Desayuno gratis
$233.728
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn Est·ndar (cama doble)
CancelaciÛn gratuita
Desayuno gratis
$314.779
/noche
Mostrar 7 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"True";"True";"False";"True";"False";"True";"3";"8.3";"Muy bueno";"1079";"4.704275";"-74.042938"
"54";"HOTEL DE LA FERIA ESTELAR";"Estelar De la Feria";"382361";"$149.054";"Prestigia";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=382361%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"Prestigia 626 =149.054 , Booking.com 626 = 175.488 , Booking.com 626 = 194.973 , Booking.com 227 = 224.221 , Prestigia 227 = 149.054 , ";"Standard Twin Beds Non Smoking Minimum Stay Dynpack
Desayuno gratis
$149.054
/noche
Mostrar 9 ofertas m·s (incl. Desayuno gratis)
Standard Twin Beds Non Smoking Minimum Stay Collect Breakfast Included
Desayuno gratis
$154.938
/noche
Mostrar 23 ofertas m·s (incl. Desayuno gratis)
HabitaciÛn Doble Est·ndar
Desayuno no incluido
$175.488
/noche
Mostrar 14 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"True";"False";"False";"True";"True";"True";"3";"7.5";"Bueno";"409";"4.63324";"-74.094551"
"55";"HOTEL ESTELAR LA FONTANA";"Hotel Estelar La Fontana";"103338";"$196.337";"lol.travel";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=103338%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"lol.travel 626 =196.337 , Booking.com 452_CO = 227.887 , Hoteles.com 452_CO = 228.399 , Hoteles.com 1662 = 279.178 , lol.travel 1662 = 196.337 , ";"Ir a la web de reservas para m·s detalles.
Desayuno gratis
$196.337
/noche
Mostrar 14 ofertas m·s (incl. Desayuno gratis)
HabitaciÛn Doble Est·ndar - Desayuno incluido en el precio
Desayuno gratis
$227.887
/noche
Mostrar 8 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
Ir a la web de reservas para m·s detalles.
CancelaciÛn gratuita
Desayuno no incluido
$266.771
/noche
Mostrar 13 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"False";"False";"False";"False";"True";"True";"True";"True";"False";"True";"5";"8.5";"Excelente";"988";"4.704275";"-74.042938"
"56";"APARTAMENTOS ESTELAR AEROPUERTO";"Estelar Apartamentos Aeropuerto";"1769931";"$151.783";"lol.travel";"https://www.trivago.com.co/?aDateRange%5Barr%5D=2020-10-09&aDateRange%5Bdep%5D=2020-10-13&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iRoomType=7&aRooms%5B0%5D%5Badults%5D=2&cpt2=1769931%2F100&hasList=1&hasMap=0&bIsSeoPage=0&sortingId=1&slideoutsPageItemId=&iGeoDistanceLimit=20000&address=&addressGeoCode=&offset=0&ra=";"lol.travel 1662 =146.837 , lol.travel 626 = 146.880 , Booking.com 626 = 189.728 , Booking.com 1662 = 189.728 , lol.travel 1662 = 146.837 , ";"DOUBLE QUEEN SIZE BED
Desayuno gratis
$146.837
/noche
Mostrar 3 ofertas m·s (incl. Desayuno gratis)
Apartamento Est·ndar - Desayuno incluido en el precio - ConexiÛn WiFi gratuita
Desayuno gratis
$151.783
/noche
Mostrar 3 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)
HabitaciÛn Est·ndar (cama doble) (cama matrimonial queen size)
CancelaciÛn gratuita
Desayuno gratis
$217.186
/noche
Mostrar 7 ofertas m·s (incl. CancelaciÛn gratuita, Desayuno gratis, Paga en el hotel)";"True";"True";"False";"False";"True";"False";"False";"True";"True";"True";"3";"8.0";"Muy bueno";"214";"4.633654";"-74.090172"
